CAN,North America,Canada,6/21/2020,101216,307,8575,21,48129,2500508,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/22/2020,101532,316,8589,14,43795,2544303,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/23/2020,101903,371,8613,24,37206,2581509,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/24/2020,102218,315,8641,28,31248,2612757,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/25/2020,102546,328,8661,20,41658,2654415,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/26/2020,102803,257,8668,7,47174,2701589,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/27/2020,103129,326,8680,12,48785,2750374,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/28/2020,103405,276,8690,10,53518,2803892,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/29/2020,103820,415,8707,17,47749,2851641,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/30/2020,104136,316,8722,15,42926,2894567,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/1/2020,104358,222,8732,10,39588,2934155,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/2/2020,104711,353,8749,17,45262,2979417,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/3/2020,105031,320,8755,6,44515,3023932,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/4/2020,105247,216,8764,9,41339,3065271,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/5/2020,105444,197,8769,5,39247,3104518,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/6/2020,105837,393,8782,13,40586,3145104,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/7/2020,106116,279,8790,8,32124,3177228,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/8/2020,106401,285,8807,17,30869,3208097,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/9/2020,106765,364,8818,11,42052,3250149,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/10/2020,107098,333,8829,11,48749,3298898,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/11/2020,107329,231,8838,9,52860,3351758,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/12/2020,107534,205,8842,4,53483,3405241,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/13/2020,108074,540,8850,8,51819,3457060,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/14/2020,108488,414,8854,4,40591,3497651,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/15/2020,108847,359,8868,14,35044,3532695,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/16/2020,109280,433,8879,11,47425,3580120,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/17/2020,109740,460,8892,13,54778,3634898,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/18/2020,110100,360,8896,4,58464,3693362,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/19/2020,110401,301,8900,4,60245,3753607,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/20/2020,111168,767,8904,4,54519,3808126,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/21/2020,111711,543,8909,5,44000,3852126,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/22/2020,112119,408,8914,5,46001,3898127,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,7/23/2020,112768,649,8922,8,52898,3951025,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
